width,height,out_width,out_height,mode,round,frame,input,upload_ms,record_ms,submit_ms,wait_ms,query_ms,retire_ms,read_ms,total_ms,device_ms
3840,2160,1919,1079,resident,2,35,1,4e-05,0.0021,0.117419,3.871648,0.02588,0.00031,3e-05,4.017427,3.79356
3840,2160,1919,1079,resident,2,36,0,3e-05,0.00458,0.106349,3.856447,0.02417,0.00028,3e-05,3.991886,3.78508
3840,2160,1919,1079,resident,2,37,1,3e-05,0.00533,0.115449,3.871208,0.022909,0.00029,3e-05,4.015246,3.78816
3840,2160,1919,1079,resident,2,38,0,3e-05,0.00202,0.097399,3.867718,0.02346,0.0003,4e-05,3.990967,3.79
3840,2160,1919,1079,resident,2,39,1,3e-05,0.00536,0.114959,3.863038,0.026749,0.00036,4e-05,4.010536,3.78228
3840,2160,1919,1079,end-to-end,2,10,0,1.704522,0.00239,0.090429,9.772683,0.0194,0.00023,0.439605,12.029259,9.57128
3840,2160,1919,1079,end-to-end,2,11,1,1.568403,0.00261,0.089309,9.784604,0.024229,0.0003,0.441366,11.910821,9.57552
3840,2160,1919,1079,end-to-end,2,12,0,1.705831,0.00265,0.096269,9.767014,0.019179,0.00021,0.438595,12.029748,9.57304
3840,2160,1919,1079,end-to-end,2,13,1,1.569873,0.00232,0.089209,9.786094,0.01878,0.00025,0.434375,11.900901,9.5798
3840,2160,1919,1079,end-to-end,2,14,0,1.758281,0.00245,0.095129,9.769683,0.01902,0.00028,0.434725,12.079568,9.57492
3840,2160,1919,1079,end-to-end,2,15,1,1.562953,0.00221,0.090939,9.786993,0.0243,0.0003,0.461855,11.92955,9.57944
3840,2160,1919,1079,end-to-end,2,16,0,1.778191,0.00354,0.135248,9.735174,0.02495,0.00031,0.460075,12.137488,9.57828
3840,2160,1919,1079,end-to-end,2,17,1,1.610973,0.00282,0.099459,9.783433,0.02392,0.00031,0.465745,11.98666,9.58152
3840,2160,1919,1079,end-to-end,2,18,0,1.716791,0.0027,0.112938,9.776704,0.03089,0.00027,0.448985,12.089278,9.58068
3840,2160,1919,1079,end-to-end,2,19,1,1.619762,0.00266,0.098019,9.772394,0.01925,0.00028,0.459055,11.97142,9.57656
3840,2160,1919,1079,end-to-end,2,20,0,1.713391,0.00245,0.095769,9.777723,0.02098,0.00031,0.453495,12.064118,9.57528
3840,2160,1919,1079,end-to-end,2,21,1,1.612223,0.00271,0.096238,9.784034,0.0231,0.00024,0.445005,11.96355,9.57936
3840,2160,1919,1079,end-to-end,2,22,0,1.686521,0.0023,0.089839,9.784524,0.02084,0.00024,0.446615,12.030879,9.58108
3840,2160,1919,1079,end-to-end,2,23,1,1.625032,0.00226,0.088049,9.782093,0.01916,0.00025,0.434985,11.951829,9.57748
3840,2160,1919,1079,end-to-end,2,24,0,1.686212,0.00222,0.088619,9.770834,0.018609,0.00029,0.430546,11.99733,9.56928
3840,2160,1919,1079,end-to-end,2,25,1,1.580623,0.00223,0.086409,9.804753,0.01893,0.00028,0.429365,11.92259,9.58324
3840,2160,1919,1079,end-to-end,2,26,0,1.689792,0.00232,0.086629,9.780803,0.0251,0.00031,0.420085,12.005039,9.57568
3840,2160,1919,1079,end-to-end,2,27,1,1.607313,0.00232,0.088829,9.775923,0.01873,0.00024,0.422516,11.915871,9.57308
3840,2160,1919,1079,end-to-end,2,28,0,1.665321,0.0022,0.085879,9.775174,0.01848,0.0003,0.423065,11.970419,9.57832
3840,2160,1919,1079,end-to-end,2,29,1,1.579923,0.00244,0.087739,9.775074,0.018939,0.00024,0.414666,11.879021,9.56928
3840,2160,1919,1079,end-to-end,2,30,0,1.667792,0.002309,0.08764,9.790573,0.01961,0.00027,0.414065,11.982259,9.57944
3840,2160,1919,1079,end-to-end,2,31,1,1.584783,0.00222,0.087089,9.770124,0.022709,0.00033,0.425136,11.892391,9.57276
3840,2160,1919,1079,end-to-end,2,32,0,1.633252,0.00226,0.094039,9.698264,0.01947,0.00031,0.418745,11.86634,9.57316
3840,2160,1919,1079,end-to-end,2,33,1,1.556524,0.002359,0.08874,9.770083,0.01875,0.00025,0.421465,11.858171,9.57232
3840,2160,1919,1079,end-to-end,2,34,0,1.646452,0.00255,0.088879,9.781534,0.01995,0.00029,0.425665,11.96532,9.58232
3840,2160,1919,1079,end-to-end,2,35,1,1.570463,0.00227,0.088059,9.777283,0.01941,0.00031,0.417746,11.875541,9.57164
3840,2160,1919,1079,end-to-end,2,36,0,1.672121,0.00259,0.092269,9.775604,0.01888,0.00026,0.413175,11.974899,9.57708
3840,2160,1919,1079,end-to-end,2,37,1,1.579003,0.00241,0.090089,9.789933,0.0245,0.00037,0.458355,11.94466,9.57528
3840,2160,1919,1079,end-to-end,2,38,0,1.678292,0.00318,0.103439,9.768973,0.02419,0.00029,0.441225,12.019589,9.57536
3840,2160,1919,1079,end-to-end,2,39,1,1.616072,0.00265,0.093199,9.778814,0.02044,0.00028,0.438665,11.95012,9.57892
1919,1079,2561,1441,resident,2,10,0,3e-05,0.00152,0.069079,1.342835,0.01561,0.00025,3e-05,1.429354,1.22868
1919,1079,2561,1441,resident,2,11,1,3e-05,0.00191,0.082599,1.306206,0.01308,0.00019,3e-05,1.404045,1.21948
1919,1079,2561,1441,resident,2,12,0,2e-05,0.00158,0.069329,1.331686,0.015159,0.00025,3e-05,1.418054,1.219
1919,1079,2561,1441,resident,2,13,1,3e-05,0.00187,0.090709,1.307866,0.01569,0.00028,3e-05,1.416475,1.2196
1919,1079,2561,1441,resident,2,14,0,3e-05,0.00205,0.085789,1.303466,0.01399,0.0002,3e-05,1.405555,1.22024
1919,1079,2561,1441,resident,2,15,1,2e-05,0.00164,0.071359,1.322835,0.02289,0.00027,4e-05,1.419054,1.2192
1919,1079,2561,1441,resident,2,16,0,3e-05,0.00255,0.083849,1.290106,0.01257,0.00021,3e-05,1.389345,1.22
1919,1079,2561,1441,resident,2,17,1,2e-05,0.00163,0.071179,1.322966,0.015,0.000239,3e-05,1.411064,1.2204
1919,1079,2561,1441,resident,2,18,0,4e-05,0.00181,0.091099,1.305496,0.0156,0.00025,4e-05,1.414335,1.2206
1919,1079,2561,1441,resident,2,19,1,3e-05,0.00198,0.085129,1.298346,0.01297,0.0002,3e-05,1.398685,1.22084
1919,1079,2561,1441,resident,2,20,0,3e-05,0.00155,0.071429,1.325486,0.01514,0.00025,3e-05,1.413915,1.22004
1919,1079,2561,1441,resident,2,21,1,3e-05,0.00184,0.082789,1.296646,0.012639,0.00019,3e-05,1.394164,1.21876
1919,1079,2561,1441,resident,2,22,0,3e-05,0.00154,0.06928,1.331535,0.01549,0.00026,3e-05,1.418165,1.22056
1919,1079,2561,1441,resident,2,23,1,3e-05,0.00197,0.082119,1.305876,0.01535,0.00025,3e-05,1.405625,1.21892
1919,1079,2561,1441,resident,2,24,0,3e-05,0.0019,0.082539,1.308536,0.014009,0.00024,3e-05,1.407284,1.22048
1919,1079,2561,1441,resident,2,25,1,3e-05,0.00187,0.07578,1.315065,0.01535,0.00023,3e-05,1.408355,1.2188
1919,1079,2561,1441,resident,2,26,0,3e-05,0.00199,0.082059,1.302526,0.01307,0.0002,3e-05,1.399905,1.21944
1919,1079,2561,1441,resident,2,27,1,3e-05,0.00161,0.071569,1.322966,0.01518,0.00024,3e-05,1.411625,1.21848
1919,1079,2561,1441,resident,2,28,0,3e-05,0.00189,0.081869,1.308795,0.01533,0.00024,3e-05,1.408184,1.2202
1919,1079,2561,1441,resident,2,29,1,3e-05,0.0019,0.084499,1.299056,0.01242,0.0002,3e-05,1.398135,1.21904
1919,1079,2561,1441,resident,2,30,0,3e-05,0.00152,0.069879,1.325116,0.015239,0.00024,3e-05,1.412054,1.21892
1919,1079,2561,1441,resident,2,31,1,3e-05,0.00183,0.082869,1.298077,0.012449,0.00018,3e-05,1.395465,1.21808
1919,1079,2561,1441,resident,2,32,0,3e-05,0.00151,0.0707,1.324035,0.01495,0.00023,3e-05,1.411485,1.21844
1919,1079,2561,1441,resident,2,33,1,3e-05,0.00186,0.083459,1.305956,0.01552,0.00024,4e-05,1.407105,1.21976
1919,1079,2561,1441,resident,2,34,0,3e-05,0.00191,0.081579,1.297095,0.01266,0.0002,3e-05,1.393504,1.21868
1919,1079,2561,1441,resident,2,35,1,2e-05,0.00156,0.07128,1.326835,0.01519,0.00023,4e-05,1.415155,1.21828
1919,1079,2561,1441,resident,2,36,0,3e-05,0.00185,0.081499,1.299646,0.01263,0.00019,3e-05,1.395875,1.21868
1919,1079,2561,1441,resident,2,37,1,2e-05,0.0016,0.070489,1.327056,0.015259,0.00025,3e-05,1.414704,1.22224
1919,1079,2561,1441,resident,2,38,0,3e-05,0.00183,0.082609,1.298336,0.01239,0.0002,3e-05,1.395425,1.22116
1919,1079,2561,1441,resident,2,39,1,2e-05,0.00157,0.070729,1.324636,0.01506,0.00024,3e-05,1.412285,1.2198
1919,1079,2561,1441,end-to-end,2,10,0,0.386226,0.00251,0.101079,4.839627,0.015789,0.00022,0.727453,6.072904,4.6466
1919,1079,2561,1441,end-to-end,2,11,1,0.388525,0.00279,0.101489,4.841877,0.01555,0.00029,0.712463,6.062984,4.65612
1919,1079,2561,1441,end-to-end,2,12,0,0.391005,0.00331,0.117649,4.860947,0.01614,0.00027,0.722302,6.111623,4.67724
1919,1079,2561,1441,end-to-end,2,13,1,0.385456,0.00223,0.090519,4.882607,0.01579,0.000209,0.727283,6.104094,4.68568
1919,1079,2561,1441,end-to-end,2,14,0,0.351856,0.00203,0.085329,4.869797,0.01583,0.00026,0.717132,6.042234,4.66772
1919,1079,2561,1441,end-to-end,2,15,1,0.361956,0.00217,0.085449,4.864317,0.0156,0.00023,0.715352,6.045074,4.66492
1919,1079,2561,1441,end-to-end,2,16,0,0.346886,0.00225,0.085299,4.887567,0.01623,0.00026,0.712252,6.050744,4.65836
1919,1079,2561,1441,end-to-end,2,17,1,0.339326,0.00218,0.088129,4.881617,0.01645,0.00027,0.713122,6.041094,4.6516
1919,1079,2561,1441,end-to-end,2,18,0,0.323447,0.00243,0.089829,4.892426,0.01625,0.0003,0.703912,6.028594,4.65428
1919,1079,2561,1441,end-to-end,2,19,1,0.343397,0.00241,0.088909,4.879417,0.016139,0.00032,0.710913,6.041505,4.64968
1919,1079,2561,1441,end-to-end,2,20,0,0.317296,0.00245,0.088429,4.739299,0.016119,0.00037,0.707343,5.871306,4.64944
1919,1079,2561,1441,end-to-end,2,21,1,0.332296,0.00209,0.087799,4.891787,0.01584,0.00033,0.698032,6.028174,4.65316
1919,1079,2561,1441,end-to-end,2,22,0,0.327527,0.002569,0.102769,4.732559,0.01585,0.00027,0.692472,5.874016,4.65376
1919,1079,2561,1441,end-to-end,2,23,1,0.332146,0.00266,0.101769,4.740889,0.01619,0.00026,0.687452,5.881366,4.6618
1919,1079,2561,1441,end-to-end,2,24,0,0.339356,0.00261,0.100059,4.724529,0.015739,0.00026,0.717743,5.900296,4.64376
1919,1079,2561,1441,end-to-end,2,25,1,0.349016,0.00282,0.102829,4.856397,0.0167,0.00026,0.706082,6.034104,4.66136
1919,1079,2561,1441,end-to-end,2,26,0,0.340916,0.00259,0.098709,4.899277,0.0167,0.00027,0.703082,6.061544,4.68336
1919,1079,2561,1441,end-to-end,2,27,1,0.340536,0.0026,0.087749,4.926647,0.016089,0.00026,0.720243,6.094124,4.68888
1919,1079,2561,1441,end-to-end,2,28,0,0.327936,0.00209,0.084969,4.901397,0.01625,0.00024,0.711142,6.044024,4.67016
1919,1079,2561,1441,end-to-end,2,29,1,0.324796,0.0021,0.085829,4.746699,0.015659,0.00028,0.702593,5.877956,4.65944
1919,1079,2561,1441,end-to-end,2,30,0,0.331246,0.00251,0.112939,4.909746,0.02153,0.00028,0.710393,6.088644,4.68896
1919,1079,2561,1441,end-to-end,2,31,1,0.321476,0.00238,0.087309,4.909487,0.017339,0.00026,0.775992,6.114243,4.66348
1919,1079,2561,1441,end-to-end,2,32,0,0.380246,0.00275,0.099129,4.853767,0.01612,0.00044,0.768961,6.121413,4.66308
1919,1079,2561,1441,end-to-end,2,33,1,0.344226,0.00219,0.089099,4.854188,0.01578,0.00034,0.762871,6.068694,4.6526
1919,1079,2561,1441,end-to-end,2,34,0,0.334236,0.00218,0.090979,4.849768,0.01597,0.00041,0.745961,6.039504,4.64952
1919,1079,2561,1441,end-to-end,2,35,1,0.340277,0.00232,0.087649,4.840887,0.01625,0.00031,0.745902,6.033595,4.64296
1919,1079,2561,1441,end-to-end,2,36,0,0.319056,0.002,0.087499,4.860947,0.01429,0.00021,0.710702,5.994704,4.64624
1919,1079,2561,1441,end-to-end,2,37,1,0.335967,0.00249,0.092769,4.879086,0.01504,0.00025,0.721972,6.047574,4.64852
1919,1079,2561,1441,end-to-end,2,38,0,0.336677,0.00256,0.098009,4.850237,0.01533,0.00028,0.710572,6.013665,4.6414
1919,1079,2561,1441,end-to-end,2,39,1,0.332266,0.00218,0.088969,4.876307,0.0163,0.00027,0.720832,6.037124,4.6362
